Assay1 Amplitude,Assay2 Amplitude,Cluster
1487.41858,1526.98218,1
1487.1781,1506.80408,1
1487.08,1531.247,1
1487.80408,1554.9574,1
1487.91736,1500.02527,1
1487.766,1521.36353,1
1487.34253,1529.82922,1
1487.66968,1506.44421,1
1487.11047,1424.69177,1
1487.11938,1456.31934,1
1487.47559,1522.9032,1
1487.32092,1619.69775,1
1487.49341,1579.69324,1
1487.77527,1592.98962,1
1487.64185,1428.99438,1
1487.5083,1578.212,1
1487.747,1498.91992,1
1487.14307,1587.40918,1
1487.61133,1606.49463,1
1487.98914,1645.36243,1
1488.17822,1574.97546,1
1488.48743,1454.67969,1
1488.28943,1469.876,1
1488.54309,1563.316,1
1488.48242,1487.24548,1
1488.1665,1521.89807,1
1488.5686,1531.892,1
1488.01819,1598.04407,1
1488.04871,1424.2384,1
1488.639,1513.35828,1
1488.279,1601.536,1
1488.05725,1530.48193,1
1488.37915,1397.51343,1
1488.421,1541.58826,1
1488.66675,1453.55969,1
1488.04163,1494.58936,1
1488.16516,1464.07947,1
1488.04285,1527.8197,1
1488.39648,1556.28723,1
1488.56519,1590.25793,1
1488.38416,1539.93738,1
1489.62024,1509.72,1
1489.168,1534.67969,1
1489.77625,1435.31653,1
1489.82727,1512.36621,1
1489.06689,1491.56641,1
1489.61792,1507.412,1
1489.96619,1557.4071,1
1489.13184,1404.52612,1
1489.89844,1532.95386,1
1489.77954,1541.38733,1
1489.21509,1530.91565,1
1489.03882,1510.30713,1
1489.06909,1630.65918,1
1489.8446,1328.43127,1
1489.756,1486.60962,1
1489.79773,1481.90515,1
1489.64392,1577.53821,1
1489.84021,1521.46838,1
1489.63757,1533.95508,1
1489.13123,1484.6261,1
1489.27112,1483.00574,1
1489.43457,1530.36157,1
1489.41675,1513.14783,1
1489.473,1471.576,1
1489.03015,1527.84546,1
1489.48523,1431.98853,1
1490.1814,1522.76453,1
1490.35193,1521.84619,1
1490.18933,1605.08545,1
1490.971,1452.46887,1
1490.79517,1514.82,1
1490.24109,1541.45557,1
1490.50732,1453.03784,1
1490.10559,1578.844,1
1490.57983,1596.85,1
1490.3064,1440.55017,1
1490.99438,1469.87134,1
1490.90442,1441.97192,1
1490.66138,1550.51111,1
1490.62292,1460.86414,1
1490.41663,1615.83691,1
1490.38159,1505.26733,1
1490.2865,1610.71667,1
1490.545,1465.59119,1
1490.79053,1542.48328,1
1490.30518,1569.11267,1
1490.58911,1411.55664,1
1490.40662,1644.0863,1
1490.99756,1589.05835,1
1490.18579,1488.33691,1
1490.346,1510.50452,1
1490.34875,1528.91089,1
1490.72583,1550.16516,1
1491.82227,1603.92346,1
1491.4314,1586.34741,1
1491.48425,1499.11584,1
1491.56445,1568.73914,1
1491.76758,1354.09692,1
1491.63782,1621.37085,1
1491.6156,1531.29187,1
1491.148,1572.30664,1
1491.94824,1566.63013,1
1491.0166,1463.97144,1
1491.97607,1544.27551,1
1491.43933,1460.56934,1
1491.90063,1553.06079,1
1491.95642,1519.93542,1
1491.77991,1624.82739,1
1491.44226,1555.40173,1
1491.26831,1515.15247,1
1491.58691,1490.38672,1
1491.75183,1548.083,1
1491.59375,1606.033,1
1491.27222,1513.33459,1
1491.57629,1561.256,1
1491.18591,1511.8905,1
1491.85364,1513.656,1
1491.70886,1429.58093,1
1492.63416,1574.49451,1
1492.58264,1522.45483,1
1492.87988,1557.52,1
1492.78149,1536.2356,1
1492.952,1430.94934,1
1492.18958,1480.898,1
1492.93091,1535.38611,1
