Assay1 Amplitude,Assay2 Amplitude,Cluster
1137.05554,1402.11511,1
1137.08423,1289.49255,1
1137.21985,1268.27844,1
1137.93262,1277.1106,1
1137.5509,1443.29541,1
1137.35083,1360.71985,1
1137.32544,1288.87683,1
1137.3031,1295.06433,1
1137.58228,1303.18848,1
1137.24548,1379.88452,1
1137.71411,1286.95544,1
1137.57861,1334.36072,1
1137.45984,1370.339,1
1137.81653,1291.65454,1
1137.234,1297.68408,1
1137.46423,1394.70459,1
1137.56238,1386.64868,1
1137.208,1355.56555,1
1137.94617,1369.908,1
1138.08765,1259.64954,1
1138.17627,1368.54834,1
1138.87891,1316.63855,1
1138.7356,1313.15369,1
1138.47852,1259.7832,1
1138.79736,1399.11243,1
1138.69214,1251.36719,1
1138.49915,1316.094,1
1138.09558,1376.37891,1
1138.16785,1325.67676,1
1138.82458,1233.5061,1
1138.87744,1350.31775,1
1138.55237,1253.241,1
1138.17981,1348.40247,1
1138.729,1330.528,1
1138.47693,1452.77075,1
1138.5321,1359.10168,1
1138.671,1395.99243,1
1138.2594,1259.92322,1
1138.28394,1396.12463,1
1138.733,1361.91858,1
1138.97876,1329.22778,1
1138.49658,1320.91528,1
1138.90222,1412.81934,1
1138.12317,1298.103,1
1138.95154,1371.91223,1
1138.30225,1386.69922,1
1138.6178,1402.6908,1
1138.218,1281.27087,1
1138.08826,1313.44531,1
1138.965,1243.84656,1
1138.76367,1312.2467,1
1138.33472,1247.81409,1
1138.83582,1274.29321,1
1138.19946,1369.32568,1
1138.45276,1381.07239,1
1138.96619,1295.60669,1
1138.93738,1319.19458,1
1138.06091,1423.20886,1
1138.97253,1461.85388,1
1139.37927,1445.52722,1
1139.992,1309.07593,1
1139.67664,1370.78052,1
1139.75781,1307.4425,1
1139.12317,1338.62207,1
1139.40259,1345.92126,1
1139.86133,1417.39661,1
1139.93054,1347.20032,1
1139.48926,1341.03455,1
1139.598,1284.81116,1
1139.26123,1346.79663,1
1139.41626,1312.13245,1
1139.70642,1320.95227,1
1139.26868,1361.41711,1
1139.93213,1374.76575,1
1139.51587,1482.81018,1
1139.30029,1320.22241,1
1139.30164,1271.42236,1
1139.09644,1227.52893,1
1139.98584,1296.522,1
1139.52991,1386.0824,1
1139.57568,1277.74219,1
1139.49731,1344.77234,1
1139.79248,1390.18945,1
1139.48438,1447.02588,1
1139.15771,1280.98462,1
1139.03516,1339.20935,1
1139.0022,1409.011,1
1139.07861,1315.57971,1
1139.45813,1286.80469,1
1139.88782,1443.19165,1
1139.4314,1224.11011,1
1139.70129,1314.10059,1
1139.13916,1250.00684,1
1139.84033,1396.50537,1
1139.89978,1290.4668,1
1139.70862,1375.69958,1
1139.19946,1300.8429,1
1139.5238,1349.80188,1
1140.988,1313.45654,1
1140.72778,1332.70813,1
1140.24011,1365.97107,1
1140.47717,1328.285,1
1140.32666,1351.24756,1
1140.59692,1312.462,1
1140.721,1315.88635,1
1140.93774,1370.81641,1
1140.27722,1290.67383,1
1140.306,1309.15759,1
1140.82922,1361.99561,1
1140.76807,1369.85461,1
1140.10107,1327.53186,1
1140.42358,1342.39429,1
1140.3291,1321.31,1
1140.03625,1322.40125,1
1140.71509,1360.73218,1
1140.67419,1363.92993,1
1140.98035,1301.3739,1
1140.17615,1436.34265,1
1140.92822,1260.78748,1
1140.08386,1304.491,1
1140.55127,1402.89124,1
1140.558,1327.05554,1
1140.58289,1317.186,1
1140.4342,1287.54993,1
1140.46033,1259.68848,1
1140.22864,1409.69653,1
1140.87549,1335.5144,1
1140.82959,1322.63416,1
1140.41,1353.0531,1
1140.10352,1330.416,1
1140.62634,1364.26331,1
1140.9834,1385.13782,1
1140.47266,1360.5061,1
1140.08728,1251.4292,1
1140.32971,1334.69543,1
1140.99963,1210.26331,1
1140.5094,1369.86145,1
1140.28687,1377.01953,1
1140.84131,1311.533,1
1140.34644,1321.67847,1
1140.25378,1336.68689,1
1140.72388,1243.33093,1
1140.67493,1451.75537,1
