Assay1 Amplitude,Assay2 Amplitude,Cluster
1351.03076,1513.94226,1
1351.44958,1449.91748,1
1351.51343,1466.16016,1
1351.33533,1279.25708,1
1352.08923,1478.34814,1
1352.71118,1470.39941,1
1352.6261,1462.12109,1
1352.88013,1515.2373,1
1352.96387,1479.50854,1
1352.52881,1341.71167,1
1352.44568,1456.828,1
1352.72192,1482.64063,1
1353.84827,1563.37012,1
1353.71167,1419.63391,1
1353.43787,1421.96619,1
1353.83459,1436.75171,1
1353.20471,1604.842,1
1353.05652,1391.82031,1
1353.93054,1361.44629,1
1353.13049,1436.18054,1
1353.02515,1448.20325,1
1353.54944,1592.24268,1
1353.68127,1452.84644,1
1353.47656,1576.90674,1
1353.5531,1576.0625,1
1353.78394,1460.00366,1
1353.4989,1569.54138,1
1353.51477,1585.32837,1
1353.22754,1535.948,1
1354.31616,1571.88953,1
1354.26392,1451.897,1
1354.56482,1369.36084,1
1354.38635,1494.8949,1
1354.53235,1468.08044,1
1354.72717,1486.04919,1
1354.90417,1442.86145,1
1354.3761,1431.462,1
1354.15088,1443.1853,1
1354.84485,1416.11243,1
1354.83691,1486.101,1
1354.97778,1545.07349,1
1354.98682,1507.68652,1
1354.52991,1444.26331,1
1354.20728,1481.43713,1
1355.20422,1485.92786,1
1355.23523,1409.77161,1
1355.80054,1420.51392,1
1355.15088,1494.75952,1
1355.91614,1453.05139,1
1355.53967,1451.7384,1
1355.92249,1407.67517,1
1355.05774,1486.568,1
1355.06262,1463.37976,1
1355.86414,1501.5957,1
1355.40479,1449.40125,1
1355.617,1428.93091,1
1355.31055,1540.91919,1
1356.38428,1505.6814,1
1356.84863,1466.5979,1
1356.30127,1499.99231,1
1356.743,1476.56787,1
1356.00256,1560.29688,1
1356.19287,1433.80078,1
1356.45947,1542.21521,1
1356.74683,1295.32532,1
1356.062,1433.25659,1
1356.82214,1519.62842,1
1356.60242,1411.49683,1
1356.01062,1518.99878,1
1356.1156,1515.49011,1
1356.96924,1602.22485,1
1357.03784,1576.3468,1
1357.50281,1479.0614,1
1357.79126,1491.92065,1
1357.46448,1428.06274,1
1357.65393,1521.93347,1
1357.58655,1497.53247,1
1357.003,1392.613,1
1357.93823,1464.50378,1
1357.18127,1461.724,1
1357.44421,1490.52917,1
1357.08069,1504.45557,1
1357.9967,1503.18811,1
1357.64673,1552.90833,1
1357.55713,1526.233,1
1357.01379,1489.38025,1
1357.50964,1423.19055,1
1357.21777,1535.99585,1
1358.72119,1489.22681,1
1358.24854,1462.87964,1
1358.908,1521.80969,1
1358.71338,1504.30969,1
1358.39685,1617.55737,1
1358.44385,1381.13855,1
1358.24438,1440.7804,1
1358.19189,1375.98743,1
1358.03174,1438.16125,1
1358.92151,1480.0155,1
1358.58826,1604.66675,1
1358.4325,1450.08154,1
1358.48828,1380.32727,1
1358.53455,1552.7572,1
1358.70728,1314.95435,1
1358.823,1546.78284,1
1358.94373,1401.305,1
1358.6665,1552.39026,1
1358.97253,1492.49475,1
1358.94287,1476.31323,1
1358.84924,1481.70959,1
1358.46692,1485.76941,1
1358.72937,1504.97827,1
1359.77234,1445.94849,1
1359.69458,1547.66675,1
1359.68579,1444.10559,1
1359.27625,1459.08191,1
1359.03479,1544.70825,1
1359.88574,1415.484,1
1359.887,1421.01086,1
1359.93457,1486.74219,1
1359.35449,1518.298,1
1359.75867,1457.22253,1
1359.11084,1507.31689,1
1360.81482,1429.73682,1
1360.73389,1444.4895,1
1360.07776,1474.037,1
1360.88062,1466.61426,1
1360.62329,1575.01868,1
1360.84558,1539.14563,1
1360.24951,1595.135,1
1360.09351,1524.14966,1
1360.33289,1475.52112,1
1360.56091,1541.986,1
1360.77051,1497.17639,1
1360.94934,1507.86169,1
1360.892,1356.57239,1
1360.75891,1472.62878,1
1360.81763,1639.28748,1
1360.10437,1483.85449,1
1361.37878,1499.05518,1
1361.643,1479.6311,1
1361.29871,1393.1344,1
1361.11182,1497.43372,1
1361.04651,1461.92432,1
1361.10156,1424.69678,1
1361.40393,1463.85022,1
1361.4646,1522.45325,1
1361.42139,1427.20264,1
1361.25061,1504.54187,1
