Assay1 Amplitude,Assay2 Amplitude,Cluster
1111.78528,1296.48047,1
1111.09558,1279.0387,1
1111.00952,1407.4469,1
1111.39954,1368.54883,1
1111.4978,1533.74536,1
1111.17456,1368.02808,1
1111.17761,1398.30566,1
1112.73486,1498.67017,1
1112.6405,1358.036,1
1112.21045,1399.44421,1
1112.65466,1245.261,1
1112.6593,1376.57983,1
1112.32617,1325.69885,1
1112.68323,1295.07971,1
1112.05823,1340.39856,1
1112.42908,1456.18408,1
1112.33752,1404.05579,1
1112.92957,1364.81152,1
1112.00891,1307.18091,1
1112.35522,1428.48157,1
1112.30994,1387.994,1
1113.06714,1490.34717,1
1113.40234,1423.25647,1
1113.628,1435.58093,1
1113.82068,1260.65808,1
1113.44031,1384.06812,1
1113.13281,1412.33118,1
1113.34314,1384.08264,1
1113.92908,1278.8335,1
1113.279,1330.68213,1
1113.421,1427.58716,1
1113.2616,1207.57581,1
1113.169,1427.614,1
1113.64355,1331.18262,1
1114.45618,1314.48193,1
1114.03259,1346.685,1
1114.34192,1404.67126,1
1114.58691,1220.01318,1
1114.79346,1396.06775,1
1114.114,1350.625,1
1114.38586,1339.30566,1
1114.6759,1419.02441,1
1114.71521,1300.60388,1
1114.88953,1365.54419,1
1114.71313,1546.31482,1
1114.88245,1373.46472,1
1115.5387,1458.97327,1
1115.0863,1374.20129,1
1115.23975,1316.69019,1
1115.81934,1318.04309,1
1115.72046,1404.503,1
1115.75879,1424.55591,1
1115.9574,1410.741,1
1115.63757,1218.16064,1
1115.79846,1316.98987,1
1115.80481,1494.69971,1
1116.56323,1322.52319,1
1116.04272,1353.95386,1
1116.66235,1400.80164,1
1116.34827,1370.78992,1
1116.86963,1374.67688,1
1116.74829,1277.7146,1
1116.2406,1349.74,1
1116.285,1442.02576,1
1116.20715,1368.4563,1
1116.77319,1422.79041,1
1116.31726,1286.14929,1
1116.26843,1337.81543,1
1116.61816,1374.23438,1
1116.46436,1338.20313,1
1117.89136,1386.335,1
1117.03625,1260.4364,1
1117.44128,1396.13782,1
1117.85376,1320.20642,1
1117.00867,1354.57068,1
1117.90576,1349.79175,1
1117.42712,1431.89771,1
1117.88123,1328.7179,1
1117.70825,1357.7124,1
1117.05029,1417.755,1
1117.117,1427.82251,1
1117.87585,1434.55029,1
1117.034,1394.96008,1
1117.00366,1475.36194,1
1117.0636,1280.391,1
1118.14,1442.13245,1
1118.48657,1353.00635,1
1118.97681,1376.58081,1
1118.00171,1473.87378,1
1118.31409,1395.62585,1
1118.485,1234.62207,1
1118.97522,1402.10632,1
1118.98877,1285.07312,1
1118.27026,1388.87952,1
1118.34668,1447.50439,1
1118.98059,1339.885,1
1118.82886,1386.4209,1
1118.57458,1408.33069,1
1118.29846,1367.269,1
1119.00549,1421.95361,1
1119.99084,1311.5426,1
1119.29639,1340.43713,1
1119.57642,1437.09753,1
1119.96777,1402.02539,1
1119.759,1368.8252,1
1119.73132,1332.0813,1
1119.45972,1355.00317,1
1119.15662,1403.61816,1
1119.13965,1362.31738,1
1119.73828,1331.88391,1
1119.90479,1411.26416,1
1119.86511,1346.67078,1
